original_index,artist,title,year,topic
522,Suprême NTM,Qui paiera les dégâts (Remix),1995.0,6
523,Suprême NTM,Qui paiera les dégâts (Remix),1995.0,6
524,Suprême NTM,Qui paiera les dégâts (Remix),1995.0,9
525,IAM,Il pleut autour du monde,1995.0,0
526,IAM,Il pleut autour du monde,1995.0,7
527,Alliance Ethnik,Honesty & Jalousie (Fais Un Choix Dans La Vie),1995.0,16
528,Alliance Ethnik,Honesty & Jalousie (Fais Un Choix Dans La Vie),1995.0,14
529,Alliance Ethnik,Honesty & Jalousie (Fais Un Choix Dans La Vie),1995.0,14
530,Alliance Ethnik,Honesty & Jalousie (Fais Un Choix Dans La Vie),1995.0,9
531,Alliance Ethnik,L’Union Du Son,1995.0,3
532,Alliance Ethnik,L’Union Du Son,1995.0,3
533,Alliance Ethnik,L’Union Du Son,1995.0,15
534,Alliance Ethnik,L’Union Du Son,1995.0,3
535,Alliance Ethnik,L’Union Du Son,1995.0,3
536,Alliance Ethnik,L’Union Du Son,1995.0,3
537,La Cliqua,Comme une sarbacane,1995.0,4
538,La Cliqua,Comme une sarbacane,1995.0,16
539,La Cliqua,Requiem,1995.0,6
540,La Cliqua,Requiem,1995.0,6
541,La Cliqua,Tué dans la rue,1995.0,11
542,La Cliqua,Tué dans la rue,1995.0,11
543,La Cliqua,Tué dans la rue,1995.0,11
544,La Cliqua,Tué dans la rue,1995.0,11
545,La Cliqua,Conçu pour durer,1995.0,3
546,La Cliqua,Conçu pour durer,1995.0,3
547,La Cliqua,Conçu pour durer,1995.0,3
548,La Cliqua,Conçu pour durer,1995.0,3
549,La Cliqua,Conçu pour durer,1995.0,3
550,La Cliqua,Conçu pour durer,1995.0,3
551,La Cliqua,Conçu pour durer,1995.0,3
552,La Cliqua,Conçu pour durer,1995.0,7
553,La Cliqua,Conçu pour durer,1995.0,2
554,La Cliqua,Conçu pour durer,1995.0,3
555,La Cliqua,Dans ma tête,1995.0,3
556,La Cliqua,Dans ma tête,1995.0,0
557,La Cliqua,Dans ma tête,1995.0,16
558,La Cliqua,Freestyle,1995.0,3
559,La Cliqua,Freestyle,1995.0,3
560,La Cliqua,Freestyle,1995.0,3
561,La Cliqua,Freestyle,1995.0,4
562,La Cliqua,Freestyle,1995.0,3
563,La Cliqua,Toujours plus haut,1995.0,3
564,La Cliqua,Toujours plus haut,1995.0,6
565,Mo’vez Lang,Poison Juvénil,1995.0,12
566,Mo’vez Lang,Poison Juvénil,1995.0,12
567,Mo’vez Lang,Poison Juvénil,1995.0,16
568,Mo’vez Lang,Poison Juvénil,1995.0,3
569,Mo’vez Lang,Poison Juvénil,1995.0,3
570,Mo’vez Lang,Poison Juvénil,1995.0,16
571,Mo’vez Lang,Avant la mort,1995.0,7
572,Mo’vez Lang,Avant la mort,1995.0,7
573,Mo’vez Lang,Avant la mort,1995.0,11
574,Mo’vez Lang,Langue flow,1995.0,12
575,Neg’ Marrons,La monnaie,1995.0,8
576,Neg’ Marrons,La monnaie,1995.0,8
577,Neg’ Marrons,La monnaie,1995.0,8
578,Neg’ Marrons,La monnaie,1995.0,8
579,Neg’ Marrons,La monnaie,1995.0,8
580,Les Sages Poètes de la Rue,Tout le monde dans la ronde,1995.0,3
581,Les Sages Poètes de la Rue,Tout le monde dans la ronde,1995.0,3
582,Les Sages Poètes de la Rue,Tout le monde dans la ronde,1995.0,3
583,Les Sages Poètes de la Rue,Tout le monde dans la ronde,1995.0,15
584,Les Sages Poètes de la Rue,Fumigène,1995.0,6
585,Les Sages Poètes de la Rue,Fumigène,1995.0,3
586,Les Sages Poètes de la Rue,Fumigène,1995.0,18
587,Les Sages Poètes de la Rue,Fumigène,1995.0,3
588,Les Sages Poètes de la Rue,Fumigène,1995.0,18
589,Les Sages Poètes de la Rue,Amoureux d’une énigme,1995.0,7
590,Les Sages Poètes de la Rue,Amoureux d’une énigme,1995.0,15
591,Les Sages Poètes de la Rue,Amoureux d’une énigme,1995.0,15
592,Les Sages Poètes de la Rue,Les Filles Sont Belles,1995.0,15
593,Les Sages Poètes de la Rue,Les Filles Sont Belles,1995.0,15
594,Les Sages Poètes de la Rue,Les Filles Sont Belles,1995.0,15
595,Les Sages Poètes de la Rue,Les beaux jours viendront,1995.0,0
596,Les Sages Poètes de la Rue,Les beaux jours viendront,1995.0,16
597,Les Sages Poètes de la Rue,Les beaux jours viendront,1995.0,0
598,Les Sages Poètes de la Rue,Les beaux jours viendront,1995.0,3
599,Les Sages Poètes de la Rue,Le Bon Vieux Temps,1995.0,11
600,Les Sages Poètes de la Rue,Le Bon Vieux Temps,1995.0,6
601,Les Sages Poètes de la Rue,Le Bon Vieux Temps,1995.0,9
602,Les Sages Poètes de la Rue,Le Bon Vieux Temps,1995.0,6
603,Les Sages Poètes de la Rue,Un noir tue un noir,1995.0,18
604,Les Sages Poètes de la Rue,Un noir tue un noir,1995.0,18
605,Les Sages Poètes de la Rue,Un noir tue un noir,1995.0,18
606,Les Sages Poètes de la Rue,Teknik Dans La Peau,1995.0,3
607,Les Sages Poètes de la Rue,Teknik Dans La Peau,1995.0,3
608,Les Sages Poètes de la Rue,Teknik Dans La Peau,1995.0,3
609,Les Sages Poètes de la Rue,Je décompose les mots,1995.0,3
610,Les Sages Poètes de la Rue,Pas besoin d’apparaître dur,1995.0,3
611,Les Sages Poètes de la Rue,Pas besoin d’apparaître dur,1995.0,3
612,Les Sages Poètes de la Rue,Pas besoin d’apparaître dur,1995.0,3
613,Les Sages Poètes de la Rue,Pas besoin d’apparaître dur,1995.0,3
614,Les Sages Poètes de la Rue,Pas besoin d’apparaître dur,1995.0,3
615,Les Sages Poètes de la Rue,Tu dormiras au fond de ma rue,1995.0,3
616,Les Sages Poètes de la Rue,Tu dormiras au fond de ma rue,1995.0,3
617,Les Sages Poètes de la Rue,Tu dormiras au fond de ma rue,1995.0,3
618,Les Sages Poètes de la Rue,Tu dormiras au fond de ma rue,1995.0,3
619,Les Sages Poètes de la Rue,Ne Cours Pas,1995.0,3
620,Les Sages Poètes de la Rue,Ne Cours Pas,1995.0,12
621,Les Sages Poètes de la Rue,Ne Cours Pas,1995.0,16
622,Les Sages Poètes de la Rue,"Le son, éveille",1995.0,3
623,Les Sages Poètes de la Rue,"Le son, éveille",1995.0,7
624,Les Sages Poètes de la Rue,"Le son, éveille",1995.0,3
625,Les Sages Poètes de la Rue,L’histoire commence en partant du zéro,1995.0,6
626,Les Sages Poètes de la Rue,L’histoire commence en partant du zéro,1995.0,9
627,Les Sages Poètes de la Rue,L’histoire commence en partant du zéro,1995.0,9
628,Les Sages Poètes de la Rue,L’histoire commence en partant du zéro,1995.0,9
629,Les Sages Poètes de la Rue,Le Peuple a Raison,1995.0,6
630,Les Sages Poètes de la Rue,Le Peuple a Raison,1995.0,6
631,Les Sages Poètes de la Rue,Le Peuple a Raison,1995.0,16
632,Les Sages Poètes de la Rue,Le Peuple a Raison,1995.0,12
633,Les Sages Poètes de la Rue,Le Peuple a Raison,1995.0,16
634,Les Sages Poètes de la Rue,Un monde étrange,1995.0,7
635,Les Sages Poètes de la Rue,Un monde étrange,1995.0,14
636,Les Sages Poètes de la Rue,Un monde étrange,1995.0,0
637,Les Sages Poètes de la Rue,Un seul avertissement (inédit),1995.0,8
638,Les Sages Poètes de la Rue,Un seul avertissement (inédit),1995.0,3
639,Les Sages Poètes de la Rue,Un seul avertissement (inédit),1995.0,18
640,Les Sages Poètes de la Rue,Un seul avertissement (inédit),1995.0,12
641,Ärsenik (Group),Balltrap,1995.0,16
642,Ärsenik (Group),Balltrap,1995.0,4
643,Ärsenik (Group),Balltrap,1995.0,16
644,Dany Dan,Les neg de la peg,1995.0,3
645,Dany Dan,Les neg de la peg,1995.0,1
646,Dany Dan,Les neg de la peg,1995.0,10
647,Dany Dan,Gravé sur tes shoes,1995.0,3
648,Dany Dan,Gravé sur tes shoes,1995.0,18
649,Dany Dan,Gravé sur tes shoes,1995.0,3
650,Dany Dan,Gravé sur tes shoes,1995.0,6
651,Fabe,Rien ne change à part les saisons,1995.0,9
652,Fabe,Rien ne change à part les saisons,1995.0,9
653,Fabe,Rien ne change à part les saisons,1995.0,6
654,Fabe,Rien ne change à part les saisons,1995.0,18
655,Fabe,Rien ne change à part les saisons,1995.0,3
656,Fabe,Rien ne change à part les saisons,1995.0,6
657,Fabe,Ça fait partie de mon passé,1995.0,7
658,Fabe,Ça fait partie de mon passé,1995.0,9
659,Fabe,Ça fait partie de mon passé,1995.0,14
660,Fabe,Ça fait partie de mon passé,1995.0,0
661,Fabe,Qui vivra verra,1995.0,3
662,Fabe,Qui vivra verra,1995.0,16
663,Fabe,Qui vivra verra,1995.0,6
664,Fabe,Lentement mais sûrement,1995.0,16
665,Fabe,Lentement mais sûrement,1995.0,11
666,Fabe,Lentement mais sûrement,1995.0,9
667,Fabe,Befa surprend ses frères,1995.0,3
668,Fabe,Voici mon avis,1995.0,9
669,Fabe,Voici mon avis,1995.0,16
670,Fabe,Voici mon avis,1995.0,16
671,Fabe,Fais-moi du vent,1995.0,15
672,Fabe,Fais-moi du vent,1995.0,15
673,Fabe,Fais-moi du vent,1995.0,15
674,Fabe,Fais-moi du vent,1995.0,15
675,Fabe,Passe moi le mic,1995.0,3
676,Fabe,Passe moi le mic,1995.0,18
677,Fabe,Chacun pour soi et Dieu pour tous,1995.0,9
678,Fabe,Chacun pour soi et Dieu pour tous,1995.0,11
679,Fabe,C’est un jeu d’enfant (Cut Killer Mix),1995.0,3
680,Fabe,C’est un jeu d’enfant (Cut Killer Mix),1995.0,14
681,Fabe,C’est un jeu d’enfant (Cut Killer Mix),1995.0,3
682,Fabe,Dans la place,1995.0,3
683,Fabe,Dans la place,1995.0,3
684,Fabe,Dans la place,1995.0,4
685,Fabe,Aucune solution,1995.0,17
686,Fabe,Aucune solution,1995.0,6
687,Fabe,La Raison,1995.0,0
688,Fabe,Joe “la monnaie”,1995.0,8
689,Fabe,Joe “la monnaie”,1995.0,8
690,Fabe,Joe “la monnaie”,1995.0,8
691,Fabe,Lentement 95 (lève la main),1995.0,4
692,Fabe,Lentement 95 (lève la main),1995.0,4
693,Fabe,Lentement 95 (lève la main),1995.0,4
694,Fabe,Lentement 95 (lève la main),1995.0,4
695,Fabe,Ça fait partie de mon passé (Cervo mix),1995.0,7
696,Fabe,Ça fait partie de mon passé (Cervo mix),1995.0,9
697,Fabe,Ça fait partie de mon passé (Cervo mix),1995.0,14
698,Fabe,Ça fait partie de mon passé (Cervo mix),1995.0,0
699,Fabe,Ça fait partie de mon passé (Cervo mix),1995.0,3
700,Ménélik,Ma Belle,1995.0,5
701,Beat de Boul,Freestyle LPK7FDRF,1995.0,3
702,Beat de Boul,Freestyle LPK7FDRF,1995.0,3
703,Beat de Boul,Freestyle LPK7FDRF,1995.0,3
704,Beat de Boul,Freestyle LPK7FDRF,1995.0,4
705,Beat de Boul,Freestyle LPK7FDRF,1995.0,4
706,Beat de Boul,Freestyle LPK7FDRF,1995.0,3
707,Beat de Boul,Freestyle LPK7FDRF,1995.0,3
708,Démocrates D,Un enfant a tiré sur un autre enfant,1995.0,9
709,Démocrates D,Un enfant a tiré sur un autre enfant,1995.0,7
710,Démocrates D,Pose Combat,1995.0,3
711,Démocrates D,Pose Combat,1995.0,6
712,Démocrates D,La voie du peuple,1995.0,9
713,Démocrates D,La voie du peuple,1995.0,6
714,Démocrates D,La voie du peuple,1995.0,6
715,Démocrates D,La voie du peuple,1995.0,6
716,Démocrates D,Afrique Tolérance,1995.0,6
717,Démocrates D,Afrique Tolérance,1995.0,6
718,Démocrates D,Afrique Tolérance,1995.0,6
719,Démocrates D,Afrique Tolérance,1995.0,6
720,Démocrates D,Dans la peau d’un noir,1995.0,6
721,Démocrates D,Dans la peau d’un noir,1995.0,7
722,Démocrates D,Dans la peau d’un noir,1995.0,6
723,Démocrates D,Les Années 2000,1995.0,6
724,Démocrates D,Les Années 2000,1995.0,7
725,Démocrates D,Les Années 2000,1995.0,6
726,Démocrates D,J’ai fait un rêve,1995.0,6
727,Démocrates D,J’ai fait un rêve,1995.0,6
728,Démocrates D,J’ai fait un rêve,1995.0,6
729,Démocrates D,J’ai fait un rêve,1995.0,6
730,Démocrates D,Le devoir m’appelle,1995.0,6
731,Démocrates D,Le devoir m’appelle,1995.0,6
732,Démocrates D,"La paix face aux armes, Cojak face aux drames",1995.0,6
733,Démocrates D,"La paix face aux armes, Cojak face aux drames",1995.0,6
734,Démocrates D,"La paix face aux armes, Cojak face aux drames",1995.0,6
735,Démocrates D,Le saint de glace,1995.0,9
736,Démocrates D,Le saint de glace,1995.0,7
737,Démocrates D,Portrait Robot,1995.0,7
738,Démocrates D,Portrait Robot,1995.0,7
739,Démocrates D,Portrait Robot,1995.0,7
740,Démocrates D,Crack,1995.0,11
741,Démocrates D,Crack,1995.0,11
742,Démocrates D,Crack,1995.0,11
743,Démocrates D,L’esprit du Bosquet,1995.0,6
744,Démocrates D,L’esprit du Bosquet,1995.0,11
745,Démocrates D,L’esprit du Bosquet,1995.0,6
746,Lunatic,Lunatic chez Cut Killer,1995.0,4
747,Lunatic,Lunatic chez Cut Killer,1995.0,3
748,Lunatic,Freestyle CKT 13,1995.0,18
749,Lunatic,Freestyle CKT 13,1995.0,1
750,Lunatic,Freestyle CKT 13,1995.0,3
751,Lunatic,Freestyle CKT 13,1995.0,3
752,Lunatic,Attack sur la 7k,1995.0,3
753,Lunatic,Protège ton dos,1995.0,18
754,Lunatic,Protège ton dos,1995.0,18
755,Lunatic,Protège ton dos,1995.0,18
756,Lunatic,Check le micro,1995.0,3
757,Lunatic,Check le micro,1995.0,13
758,Lunatic,Superfunkyfond,1995.0,13
759,Lunatic,Superfunkyfond,1995.0,13
760,Lunatic,Superfunkyfond,1995.0,13
761,Lunatic,Intro (Cut Killer Show),1995.0,13
762,Lunatic,Intro (Cut Killer Show),1995.0,3
763,Lunatic,Intro (Cut Killer Show),1995.0,3
764,Lunatic,Cercle vicieux,1995.0,18
765,Lunatic,Cercle vicieux,1995.0,13
766,Lunatic,Cercle vicieux,1995.0,9
767,Lunatic,Le crime paie (Beat de Boul version),1995.0,8
768,Lunatic,Le crime paie (Beat de Boul version),1995.0,8
769,Lunatic,Le crime paie (Beat de Boul version),1995.0,8
770,Lunatic,Le crime paie (Beat de Boul version),1995.0,4
771,Lunatic,Le crime paie (Beat de Boul version),1995.0,8
772,Lunatic,Le crime paie (Beat de Boul version),1995.0,8
773,Lunatic,Danse des fous,1995.0,3
774,Lunatic,Danse des fous,1995.0,7
775,Lunatic,Danse des fous,1995.0,3
776,Lunatic,Danse des fous,1995.0,17
777,Lunatic,Danse des fous,1995.0,3
778,Lunatic,Frère de la rue,1995.0,9
779,Lunatic,Frère de la rue,1995.0,7
780,Lunatic,Frère de la rue,1995.0,16
781,Lunatic,Frère de la rue,1995.0,11
782,Lunatic,Frère de la rue,1995.0,16
783,Lunatic,Frère de la rue,1995.0,6
784,Lunatic,Soirée coupe gorge 2,1995.0,17
785,Lunatic,Soirée coupe gorge 2,1995.0,18
786,Lunatic,Soirée coupe gorge 2,1995.0,13
787,Lunatic,Soirée coupe gorge 2,1995.0,4
788,Mellowman,La Voie du Mellow,1995.0,3
789,Mellowman,Gardez l’écoute,1995.0,3
790,Raggasonic,Légalisez la Ganja,1995.0,2
791,Raggasonic,Légalisez la Ganja,1995.0,2
792,Raggasonic,Légalisez la Ganja,1995.0,2
793,Raggasonic,Légalisez la Ganja,1995.0,2
794,Raggasonic,J’entends parler,1995.0,7
795,Raggasonic,J’entends parler,1995.0,5
796,Raggasonic,J’entends parler,1995.0,7
797,Raggasonic,J’entends parler,1995.0,7
798,Raggasonic,J’entends parler,1995.0,7
799,Raggasonic,J’entends parler,1995.0,7
800,Raggasonic,Sors avec ton gun,1995.0,12
801,Raggasonic,Sors avec ton gun,1995.0,12
802,Raggasonic,Sors avec ton gun,1995.0,12
803,Raggasonic,Sors avec ton gun,1995.0,12
804,Raggasonic,Poussière d’Ange,1995.0,11
805,Raggasonic,Poussière d’Ange,1995.0,11
806,Raggasonic,Poussière d’Ange,1995.0,11
807,Raggasonic,Original,1995.0,12
808,Raggasonic,Original,1995.0,6
809,Raggasonic,Original,1995.0,18
810,Tout Simplement Noir,À propos de tass,1995.0,15
811,Tout Simplement Noir,À propos de tass,1995.0,13
812,Tout Simplement Noir,J’suis F,1995.0,17
813,Tout Simplement Noir,J’suis F,1995.0,13
814,Tout Simplement Noir,J’suis F,1995.0,17
815,Tout Simplement Noir,A propos de tass (2° partie),1995.0,15
816,Tout Simplement Noir,A propos de tass (2° partie),1995.0,13
817,Tout Simplement Noir,O.P.I.2.flics,1995.0,12
818,Tout Simplement Noir,O.P.I.2.flics,1995.0,6
819,Tout Simplement Noir,O.P.I.2.flics,1995.0,12
820,Tout Simplement Noir,O.P.I.2.flics,1995.0,6
821,Tout Simplement Noir,O.P.I.2.flics,1995.0,12
822,Tout Simplement Noir,Le peuple noir,1995.0,6
823,Tout Simplement Noir,Le peuple noir,1995.0,6
824,Tout Simplement Noir,Le peuple noir,1995.0,6
825,Tout Simplement Noir,C’ la tuff,1995.0,13
826,Tout Simplement Noir,C’ la tuff,1995.0,13
827,Tout Simplement Noir,C’ la tuff,1995.0,13
828,Tout Simplement Noir,C’ la tuff,1995.0,13
829,MC Solaar,Comme Dans Un Film,1995.0,12
830,MC Solaar,Represent (inédit),1995.0,4
831,MC Solaar,Represent (inédit),1995.0,3
832,MC Solaar,Represent (inédit),1995.0,6
833,MC Solaar,Represent (inédit),1995.0,16
834,MC Solaar,Represent (inédit),1995.0,13
835,Cut Killer,Prise d’otage,1995.0,3
836,Assassin (FRA),Shoota Babylone,1995.0,3
837,Assassin (FRA),Shoota Babylone,1995.0,6
838,Assassin (FRA),Shoota Babylone,1995.0,6
839,Assassin (FRA),L’odyssée suit son cours,1995.0,7
840,Assassin (FRA),L’odyssée suit son cours,1995.0,6
841,Assassin (FRA),L’odyssée suit son cours,1995.0,7
842,Assassin (FRA),Légal Ou Illégal ?,1995.0,11
843,Assassin (FRA),Légal Ou Illégal ?,1995.0,11
844,Assassin (FRA),Légal Ou Illégal ?,1995.0,11
845,Assassin (FRA),Légal Ou Illégal ?,1995.0,11
846,Assassin (FRA),Quand J’Étais Petit,1995.0,9
847,Assassin (FRA),Quand J’Étais Petit,1995.0,7
848,Assassin (FRA),Quand J’Étais Petit,1995.0,7
849,Assassin (FRA),Quand J’Étais Petit,1995.0,7
850,Assassin (FRA),Entre Dans La Classe,1995.0,6
851,Assassin (FRA),Entre Dans La Classe,1995.0,7
852,Assassin (FRA),Entre Dans La Classe,1995.0,6
853,Assassin (FRA),Écrire Contre L’Oubli,1995.0,6
854,Assassin (FRA),Écrire Contre L’Oubli,1995.0,6
855,Assassin (FRA),Écrire Contre L’Oubli,1995.0,6
856,Assassin (FRA),La Peur Du Métissage,1995.0,6
857,Assassin (FRA),La Peur Du Métissage,1995.0,6
858,Assassin (FRA),La Peur Du Métissage,1995.0,6
859,Assassin (FRA),L’Égocentrisme De L’Assassin,1995.0,0
860,Assassin (FRA),L’Égocentrisme De L’Assassin,1995.0,0
861,Assassin (FRA),L’Égocentrisme De L’Assassin,1995.0,7
862,Assassin (FRA),L’Égocentrisme De L’Assassin,1995.0,0
863,Assassin (FRA),L’Homicide Volontaire (Intro),1995.0,7
864,Assassin (FRA),La Flamme S’Éteint,1995.0,7
865,Assassin (FRA),La Flamme S’Éteint,1995.0,7
866,Assassin (FRA),La Flamme S’Éteint,1995.0,3
867,Assassin (FRA),L’Entrechoque Des Antidotes,1995.0,6
868,Assassin (FRA),L’Entrechoque Des Antidotes,1995.0,6
869,Assassin (FRA),À Titre Posthume,1995.0,0
870,Assassin (FRA),L’Objet,1995.0,7
871,Assassin (FRA),Guerre Nord-Sud,1995.0,6
872,Assassin (FRA),Guerre Nord-Sud,1995.0,6
873,Ali (FRA),Bouge comme un diablotin,1995.0,16
874,Ménélik,Le Manège,1995.0,0
875,Ménélik,Le Manège,1995.0,0
876,Ménélik,Le Manège,1995.0,0
877,Ménélik,Phénoménélik,1995.0,3
878,Ménélik,Phénoménélik,1995.0,0
879,Ménélik,Phénoménélik,1995.0,16
880,Ménélik,Trajectoire,1995.0,14
881,Ménélik,Tribut,1995.0,3
882,Melaaz,"Non, non, non",1995.0,5
883,Melaaz,Roule ta boss,1995.0,9
884,Melaaz,Roule ta boss,1995.0,7
885,Melaaz,Roule ta boss,1995.0,9
886,Melaaz,Roule ta boss,1995.0,3
887,Melaaz,Roule ta boss,1995.0,3
888,Melaaz,Le seul remède,1995.0,5
889,Melaaz,Le seul remède,1995.0,5
890,Melaaz,Je marche en solitaire,1995.0,7
891,Melaaz,Je marche en solitaire,1995.0,0
892,Melaaz,Je marche en solitaire,1995.0,0
893,Melaaz,De père en paix,1995.0,7
894,Melaaz,De père en paix,1995.0,7
895,Melaaz,De père en paix,1995.0,6
896,Melaaz,Pascal,1995.0,9
897,Melaaz,Pascal,1995.0,4
898,Melaaz,Pascal,1995.0,11
899,Melaaz,Pascal,1995.0,8
900,Melaaz,Pascal,1995.0,8
901,Melaaz,Rud’boy,1995.0,6
902,Melaaz,Rud’boy,1995.0,6
903,Melaaz,Lehna,1995.0,16
904,Melaaz,Lehna,1995.0,7
905,Melaaz,La maladie de la mélodie,1995.0,6
906,Melaaz,La maladie de la mélodie,1995.0,16
907,Melaaz,La maladie de la mélodie,1995.0,0
908,Melaaz,Les ghettos croulent,1995.0,6
909,Melaaz,Les ghettos croulent,1995.0,6
910,Melaaz,Novice,1995.0,9
911,Melaaz,Novice,1995.0,7
912,Melaaz,"Mon, mon, mon",1995.0,10
913,Melaaz,La scène est malsaine,1995.0,0
914,Melaaz,La scène est malsaine,1995.0,9
915,Sté Strausz,C’est La Même Histoire (C’est Asmeuk),1995.0,11
916,Sté Strausz,C’est La Même Histoire (C’est Asmeuk),1995.0,13
917,Akhenaton,Je combats avec mes démons,1995.0,7
918,Akhenaton,Je combats avec mes démons,1995.0,7
919,Akhenaton,Eclater un type des Assedic,1995.0,8
920,Akhenaton,Eclater un type des Assedic,1995.0,8
921,Akhenaton,Je ne suis pas à plaindre,1995.0,0
922,Akhenaton,Je ne suis pas à plaindre,1995.0,14
923,Akhenaton,Dirigé vers l’Est,1995.0,7
924,Akhenaton,Dirigé vers l’Est,1995.0,7
925,Akhenaton,Le calme comme essence,1995.0,0
926,Akhenaton,Le calme comme essence,1995.0,0
927,Akhenaton,Le calme comme essence,1995.0,7
928,Akhenaton,Le calme comme essence,1995.0,0
929,Akhenaton,Le calme comme essence,1995.0,0
930,Akhenaton,Lettre aux hirondelles,1995.0,9
931,Akhenaton,Lettre aux hirondelles,1995.0,6
932,Akhenaton,Lettre aux hirondelles,1995.0,9
933,Akhenaton,La vie de rêve,1995.0,0
934,Akhenaton,Assedic : 3 heures du matin,1995.0,8
935,Akhenaton,Murder,1995.0,9
936,Akhenaton,Murder,1995.0,10
937,Akhenaton,Murder,1995.0,10
938,Akhenaton,Quand tu tombes bas,1995.0,14
939,Akhenaton,Quand tu tombes bas,1995.0,16
940,Akhenaton,Quand tu tombes bas,1995.0,14
941,Akhenaton,Quand tu tombes bas,1995.0,14
942,Akhenaton,Quand tu tombes bas,1995.0,9
943,Akhenaton,L’amour des autres,1995.0,0
944,Akhenaton,L’amour des autres,1995.0,0
945,Lunatic,Le crime paie,1996.0,8
946,Lunatic,Le crime paie,1996.0,8
947,Lunatic,Le crime paie,1996.0,8
948,Lunatic,Le crime paie,1996.0,8
949,Lunatic,Le crime paie,1996.0,8
950,Doc Gynéco,Nirvana,1996.0,11
951,Doc Gynéco,Nirvana,1996.0,4
952,Doc Gynéco,Nirvana,1996.0,4
953,Doc Gynéco,Vanessa,1996.0,15
954,Doc Gynéco,Vanessa,1996.0,13
955,Doc Gynéco,Vanessa,1996.0,13
956,Doc Gynéco,Viens voir le docteur,1996.0,15
957,Doc Gynéco,Viens voir le docteur,1996.0,13
958,Doc Gynéco,Viens voir le docteur,1996.0,13
959,Doc Gynéco,Ma salope à moi,1996.0,2
960,Doc Gynéco,Ma salope à moi,1996.0,13
961,Doc Gynéco,Ma salope à moi,1996.0,4
962,Doc Gynéco,Ma salope à moi,1996.0,13
963,Doc Gynéco,Dans ma rue - High for the Chronic!,1996.0,11
964,Doc Gynéco,Dans ma rue - High for the Chronic!,1996.0,11
965,Doc Gynéco,Dans ma rue - High for the Chronic!,1996.0,11
966,Doc Gynéco,Dans ma rue - High for the Chronic!,1996.0,17
967,Doc Gynéco,Passement de jambes,1996.0,4
968,Doc Gynéco,Passement de jambes,1996.0,4
969,Doc Gynéco,Passement de jambes,1996.0,4
970,Lunatic,Les vrais savent,1996.0,9
971,Lunatic,Les vrais savent,1996.0,7
972,Lunatic,Les vrais savent,1996.0,6
973,Lunatic,Les vrais savent,1996.0,6
974,Lunatic,Les vrais savent,1996.0,11
975,Lunatic,Les vrais savent,1996.0,16
976,Lunatic,Les vrais savent,1996.0,6
977,Lunatic,Les vrais savent,1996.0,6
978,Doc Gynéco,Né ici,1996.0,13
979,Doc Gynéco,Né ici,1996.0,6
980,Doc Gynéco,Né ici,1996.0,6
981,Doc Gynéco,Les filles du moove,1996.0,13
982,Doc Gynéco,Les filles du moove,1996.0,13
983,Doc Gynéco,Les filles du moove,1996.0,13
984,Doc Gynéco,Les filles du moove,1996.0,2
985,La Brigade,16 rimes,1996.0,3
986,La Brigade,16 rimes,1996.0,3
987,La Brigade,16 rimes,1996.0,3
988,La Brigade,16 rimes,1996.0,3
989,La Brigade,16 rimes,1996.0,3
